date,site,plot_code,subplot_code,x,y,number,species,sample_id,identified_by,height,dbh,measured_by,notes,flag,growth_form,foliar_habit,compoundness
2022-04-19T00:00:00Z,PAS_10F,PAS,10F,7,8,10,Morinda_royoc,NA,OV,42,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_4F,PAS,4F,5,10,4,Mimosa_bahamensis,NA,OV,42,NA,OV,NA,NA,Tree/shrub,Deciduous,Compound
2022-04-19T00:00:00Z,PAS_1C,PAS,1C,0,6,14,Croton_chichenensis,NA,OV,42,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7C,PAS,7C,1,4,17,Morinda_royoc,NA,OV,42,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8B,PAS,8B,9,1,1,Parmentiera_millspaughiana,59,AG,42,NA,OV,NA,NA,Tree,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8B,PAS,8B,9,1,11,Parmentiera_millspaughiana,59,AG,42,NA,OV,NA,NA,Tree,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_3A,PAS,3A,1,7,2,Morinda_royoc,NA,OV,42,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_9A,PAS,9A,10,9,3,Morinda_royoc,NA,OV,42,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_NE,PAS,NE,0,0,4,Croton_chichenensis,NA,OV,43,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5I,PAS,5I,4,0,6,Croton_chichenensis,NA,OV,43,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5I,PAS,5I,4,0,15,Croton_chichenensis,NA,OV,43,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_6D,PAS,6D,10,3,1,Croton_chichenensis,NA,OV,43,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1C,PAS,1C,0,6,6,Croton_chichenensis,NA,OV,43,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8B,PAS,8B,9,1,5,Morinda_royoc,NA,OV,43,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8B,PAS,8B,9,1,15,Croton_chichenensis,NA,OV,43,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8B,PAS,8B,9,1,18,Morinda_royoc,NA,OV,43,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_10F,PAS,10F,7,8,11,Morinda_royoc,NA,OV,44,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8B,PAS,8B,9,1,19,Croton_chichenensis,NA,OV,44,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_6B,PAS,6B,3,1,9,Croton_chichenensis,NA,OV,44,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5C,PAS,5C,1,0,2,Croton_chichenensis,NA,OV,45,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7C,PAS,7C,1,4,7,Croton_chichenensis,NA,OV,45,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_9A,PAS,9A,10,9,2,Acacia_cornigera,NA,OV,45,NA,OV,NA,NA,Tree/shrub,Deciduous,Compound
2022-04-19T00:00:00Z,PAS_4D,PAS,4D,3,0,5,Croton_chichenensis,NA,OV,46,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5C,PAS,5C,1,0,7,Morinda_royoc,NA,OV,46,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_2J,PAS,2J,8,5,5,Croton_chichenensis,NA,OV,47,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_4F,PAS,4F,5,10,1,Mimosa_bahamensis,NA,OV,47,NA,OV,NA,NA,Tree/shrub,Deciduous,Compound
2022-04-19T00:00:00Z,PAS_7C,PAS,7C,1,4,14,Parmentiera_millspaughiana,59,AG,47,NA,OV,NA,NA,Tree,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7C,PAS,7C,1,4,19,Croton_chichenensis,NA,OV,47,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7A,PAS,7A,1,4,9,Croton_chichenensis,NA,OV,47,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_10H,PAS,10H,8,0,1,Piscidia_piscipula,56,OV,48,NA,OV,NA,NA,Tree,Deciduous,Compound
2022-04-19T00:00:00Z,PAS_5G,PAS,5G,3,2,17,Morinda_royoc,NA,OV,48,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1E,PAS,1E,9,3,4,Croton_chichenensis,NA,OV,48,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_4D,PAS,4D,3,0,6,Croton_chichenensis,NA,OV,48,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8B,PAS,8B,9,1,2,Parmentiera_millspaughiana,59,AG,48,NA,OV,NA,NA,Tree,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5A,PAS,5A,4,9,24,Croton_chichenensis,NA,OV,48,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1I,PAS,1I,6,1,1,Croton_chichenensis,NA,OV,49,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5G,PAS,5G,3,2,7,Morinda_royoc,NA,OV,49,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1E,PAS,1E,9,3,3,Croton_chichenensis,NA,OV,49,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8J,PAS,8J,2,10,1,Morinda_royoc,NA,OV,50,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1E,PAS,1E,9,3,2,Croton_chichenensis,NA,OV,50,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7C,PAS,7C,1,4,3,Croton_chichenensis,NA,OV,51,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_4B,PAS,4B,8,1,2,Croton_chichenensis,NA,OV,51,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5I,PAS,5I,4,0,3,Croton_chichenensis,NA,OV,52,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5I,PAS,5I,4,0,10,Solanum_erianthum,NA,OV,52,NA,OV,NA,NA,Shrub/small tree,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_10F,PAS,10F,7,8,7,Morinda_royoc,NA,OV,52,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_4D,PAS,4D,3,0,3,Morinda_royoc,NA,OV,52,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_4D,PAS,4D,3,0,4,Croton_chichenensis,NA,OV,52,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7C,PAS,7C,1,4,11,Morinda_royoc,NA,OV,52,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8B,PAS,8B,9,1,16,Croton_chichenensis,NA,OV,52,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8B,PAS,8B,9,1,23,Parmentiera_millspaughiana,59,AG,52,NA,OV,NA,NA,Tree,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_6B,PAS,6B,3,1,11,Croton_chichenensis,NA,OV,52,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_2B,PAS,2B,4,7,4,Morinda_royoc,NA,OV,52,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5A,PAS,5A,4,9,27,Croton_chichenensis,NA,OV,52,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7A,PAS,7A,1,4,1,Croton_chichenensis,NA,OV,52,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7E,PAS,7E,7,5,1,Croton_chichenensis,NA,OV,53,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1C,PAS,1C,0,6,16,Croton_chichenensis,NA,OV,53,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_6B,PAS,6B,3,1,10,Croton_chichenensis,NA,OV,53,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_4B,PAS,4B,8,1,4,Croton_chichenensis,NA,OV,53,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1I,PAS,1I,6,1,4,Croton_chichenensis,NA,OV,54,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_4H,PAS,4H,7,5,1,Croton_chichenensis,NA,OV,54,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1G,PAS,1G,6,8,12,Croton_chichenensis,NA,OV,54,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8F,PAS,8F,5,5,4,Croton_chichenensis,NA,OV,54,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_3C,PAS,3C,7,9,7,Caesalpinia_vesicaria,NA,OV,54,NA,OV,NA,NA,Tree/shrub,Evergreen,Compound
2022-04-19T00:00:00Z,PAS_2B,PAS,2B,4,7,11,Croton_chichenensis,NA,OV,54,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5A,PAS,5A,4,9,22,Ehretia_tinifolia,NA,OV,54,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-04-19T00:00:00Z,PAS_7A,PAS,7A,1,4,6,Croton_chichenensis,NA,OV,54,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7A,PAS,7A,1,4,16,Croton_chichenensis,NA,OV,54,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1I,PAS,1I,6,1,3,Croton_chichenensis,NA,OV,55,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_3G,PAS,3G,5,6,10,Morinda_royoc,NA,OV,55,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_10F,PAS,10F,7,8,9,Morinda_royoc,NA,OV,55,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_10F,PAS,10F,7,8,15,Morinda_royoc,NA,OV,55,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7C,PAS,7C,1,4,12,Croton_chichenensis,NA,OV,55,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_2B,PAS,2B,4,7,5,Morinda_royoc,NA,OV,55,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1A,PAS,1A,4,6,4,Caesalpinia_yucatanensis,58,OV,55,NA,OV,NA,NA,Tree/shrub,Deciduous,Compound
2022-04-19T00:00:00Z,PAS_1G,PAS,1G,6,8,7,Croton_chichenensis,NA,OV,56,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_10F,PAS,10F,7,8,12,Morinda_royoc,NA,OV,56,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1E,PAS,1E,9,3,5,Croton_chichenensis,NA,OV,56,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_6D,PAS,6D,10,3,2,Croton_chichenensis,NA,OV,56,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_4D,PAS,4D,3,0,2,Morinda_royoc,NA,OV,56,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7C,PAS,7C,1,4,18,Croton_chichenensis,NA,OV,56,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_6B,PAS,6B,3,1,7,Morinda_royoc,NA,OV,56,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_4B,PAS,4B,8,1,13,Croton_chichenensis,NA,OV,56,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7A,PAS,7A,1,4,12,Croton_chichenensis,NA,OV,56,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_2J,PAS,2J,8,5,4,Trema_micrantha,NA,OV,57,NA,OV,NA,NA,Tree,Evergreen,Simple
2022-04-19T00:00:00Z,PAS_1I,PAS,1I,6,1,2,Croton_chichenensis,NA,OV,57,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_3I,PAS,3I,2,5,4,Calophyllum_brasiliense,55,OV,57,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-04-19T00:00:00Z,PAS_4H,PAS,4H,7,5,2,Morinda_royoc,NA,OV,57,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1G,PAS,1G,6,8,11,Croton_chichenensis,NA,OV,57,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_4B,PAS,4B,8,1,3,Croton_chichenensis,NA,OV,57,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7A,PAS,7A,1,4,3,Croton_chichenensis,NA,OV,57,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_3I,PAS,3I,2,5,2,Solanum_erianthum,NA,OV,58,NA,OV,NA,NA,Shrub/small tree,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1G,PAS,1G,6,8,3,Croton_chichenensis,NA,OV,58,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_3G,PAS,3G,5,6,4,Croton_chichenensis,NA,OV,58,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_6D,PAS,6D,10,3,4,Croton_chichenensis,NA,OV,58,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5C,PAS,5C,1,0,11,Morinda_royoc,NA,OV,58,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5A,PAS,5A,4,9,19,Croton_chichenensis,NA,OV,58,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_3I,PAS,3I,2,5,5,Calophyllum_brasiliense,55,OV,59,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-04-19T00:00:00Z,PAS_5I,PAS,5I,4,0,18,Trema_micrantha,NA,OV,59,NA,OV,NA,NA,Tree,Evergreen,Simple
2022-04-19T00:00:00Z,PAS_2H,PAS,2H,7,5,8,Croton_chichenensis,NA,OV,59,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1G,PAS,1G,6,8,4,Croton_chichenensis,NA,OV,59,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_3G,PAS,3G,5,6,14,Morinda_royoc,NA,OV,59,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1E,PAS,1E,9,3,1,Croton_chichenensis,NA,OV,59,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5C,PAS,5C,1,0,1,Croton_chichenensis,NA,OV,59,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8B,PAS,8B,9,1,9,Parmentiera_millspaughiana,59,AG,59,NA,OV,NA,NA,Tree,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5A,PAS,5A,4,9,1,Croton_chichenensis,NA,OV,59,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8B,PAS,8B,9,1,14,Parmentiera_millspaughiana,59,AG,60,NA,OV,NA,NA,Tree,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5A,PAS,5A,4,9,2,Croton_chichenensis,NA,OV,60,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1G,PAS,1G,6,8,9,Croton_chichenensis,NA,OV,61,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7G,PAS,7G,7,0,3,Mimosa_bahamensis,NA,OV,61,NA,OV,NA,NA,Tree/shrub,Deciduous,Compound
2022-04-19T00:00:00Z,PAS_1I,PAS,1I,6,1,6,Morinda_royoc,NA,OV,62,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_2H,PAS,2H,7,5,2,Croton_chichenensis,NA,OV,62,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1G,PAS,1G,6,8,6,Croton_chichenensis,NA,OV,62,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1G,PAS,1G,6,8,8,Croton_chichenensis,NA,OV,62,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1C,PAS,1C,0,6,10,Croton_chichenensis,NA,OV,62,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7C,PAS,7C,1,4,5,Croton_chichenensis,NA,OV,62,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7A,PAS,7A,1,4,4,Croton_chichenensis,NA,OV,62,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8D,PAS,8D,10,2,5,Acacia_cornigera,NA,OV,63,NA,OV,NA,NA,Tree/shrub,Deciduous,Compound
2022-04-19T00:00:00Z,PAS_3C,PAS,3C,7,9,3,Croton_chichenensis,NA,OV,63,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8B,PAS,8B,9,1,4,Parmentiera_millspaughiana,59,AG,63,NA,OV,NA,NA,Tree,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1I,PAS,1I,6,1,5,Croton_chichenensis,NA,OV,64,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5I,PAS,5I,4,0,4,Croton_chichenensis,NA,OV,64,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_2D,PAS,2D,3,2,3,Morinda_royoc,NA,OV,64,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_3C,PAS,3C,7,9,2,Caesalpinia_yucatanensis,58,OV,64,NA,OV,NA,NA,Tree/shrub,Deciduous,Compound
2022-04-19T00:00:00Z,PAS_4B,PAS,4B,8,1,12,Croton_chichenensis,NA,OV,64,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7A,PAS,7A,1,4,2,Croton_chichenensis,NA,OV,64,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7A,PAS,7A,1,4,8,Croton_chichenensis,NA,OV,64,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_3I,PAS,3I,2,5,6,Morinda_royoc,NA,OV,65,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5I,PAS,5I,4,0,2,Croton_chichenensis,NA,OV,65,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1G,PAS,1G,6,8,5,Croton_chichenensis,NA,OV,65,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1G,PAS,1G,6,8,10,Croton_chichenensis,NA,OV,65,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_8B,PAS,8B,9,1,12,Morinda_royoc,NA,OV,65,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_4B,PAS,4B,8,1,8,Croton_chichenensis,NA,OV,65,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7A,PAS,7A,1,4,11,Croton_chichenensis,NA,OV,65,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_3I,PAS,3I,2,5,3,Calophyllum_brasiliense,55,OV,66,NA,OV,NA,NA,Tree,Brevi-deciduous,Simple
2022-04-19T00:00:00Z,PAS_2B,PAS,2B,4,7,13,Croton_chichenensis,NA,OV,66,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5I,PAS,5I,4,0,1,Croton_chichenensis,NA,OV,67,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_10F,PAS,10F,7,8,16,Morinda_royoc,NA,OV,67,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1E,PAS,1E,9,3,11,Croton_chichenensis,NA,OV,67,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1C,PAS,1C,0,6,7,Croton_chichenensis,NA,OV,67,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5C,PAS,5C,1,0,4,Caesalpinia_vesicaria,NA,OV,67,NA,OV,NA,NA,Tree/shrub,Evergreen,Compound
2022-04-19T00:00:00Z,PAS_7C,PAS,7C,1,4,1,Parmentiera_millspaughiana,59,AG,67,NA,OV,NA,NA,Tree,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7C,PAS,7C,1,4,8,Croton_chichenensis,NA,OV,67,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_NE,PAS,NE,0,0,1,Croton_chichenensis,NA,OV,68,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_2H,PAS,2H,7,5,9,Morinda_royoc,NA,OV,68,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_3G,PAS,3G,5,6,2,Croton_chichenensis,NA,OV,68,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7A,PAS,7A,1,4,5,Croton_chichenensis,NA,OV,68,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7A,PAS,7A,1,4,10,Croton_chichenensis,NA,OV,68,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7A,PAS,7A,1,4,13,Croton_chichenensis,NA,OV,68,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_2J,PAS,2J,8,5,1,Croton_chichenensis,NA,OV,69,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_5I,PAS,5I,4,0,11,Solanum_erianthum,NA,OV,69,NA,OV,NA,NA,Shrub/small tree,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_3G,PAS,3G,5,6,5,Croton_chichenensis,NA,OV,69,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7C,PAS,7C,1,4,10,Croton_chichenensis,NA,OV,69,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7C,PAS,7C,1,4,15,Parmentiera_millspaughiana,59,AG,69,NA,OV,NA,NA,Tree,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_4B,PAS,4B,8,1,7,Morinda_royoc,NA,OV,70,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1I,PAS,1I,6,1,7,Croton_chichenensis,NA,OV,71,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_9I,PAS,9I,1,6,8,Morinda_royoc,NA,OV,71,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_4B,PAS,4B,8,1,11,Croton_chichenensis,NA,OV,71,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_7G,PAS,7G,7,0,1,Morinda_royoc,NA,OV,72,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_10F,PAS,10F,7,8,18,Chloroleucon_mangense,NA,AG,72,NA,OV,NA,NA,Tree,Deciduous,Compound
2022-04-19T00:00:00Z,PAS_8D,PAS,8D,10,2,4,Acacia_cornigera,NA,OV,72,NA,OV,NA,NA,Tree/shrub,Deciduous,Compound
2022-04-19T00:00:00Z,PAS_8B,PAS,8B,9,1,21,Parmentiera_millspaughiana,59,AG,72,NA,OV,NA,NA,Tree,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_6B,PAS,6B,3,1,1,Croton_chichenensis,NA,OV,73,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_3G,PAS,3G,5,6,11,Morinda_royoc,NA,OV,74,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_2D,PAS,2D,3,2,2,Morinda_royoc,NA,OV,74,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_4B,PAS,4B,8,1,17,Morinda_royoc,NA,OV,74,NA,OV,NA,NA,Scandent shrub/vine,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_2B,PAS,2B,4,7,14,Croton_chichenensis,NA,OV,74,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_10F,PAS,10F,7,8,5,Chloroleucon_mangense,NA,AG,75,NA,OV,NA,NA,Tree,Deciduous,Compound
2022-04-19T00:00:00Z,PAS_2D,PAS,2D,3,2,7,Croton_chichenensis,NA,OV,75,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_2B,PAS,2B,4,7,12,Croton_chichenensis,NA,OV,75,NA,OV,NA,NA,Shrub,Deciduous,Simple
2022-04-19T00:00:00Z,PAS_1E,PAS,1E,9,3,10,Croton_chichenensis,NA,OV,76,NA,OV,NA,NA,Shrub,Deciduous,Simple
